sample_id,sample_index,audio_path,split,wave_frame_normalized,filter_cutoff_normalized,filter_resonance_normalized,filter_drive_normalized,amp_attack_normalized,amp_decay_normalized,amp_sustain_normalized,amp_release_normalized
pilot_v1_00121,121,data\raw\audio\pilot_v1\pilot_v1_00121.wav,train,0.19424563646316528,0.6395441889762878,0.0907178521156311,0.5215256810188293,0.256072461605072,0.4744279682636261,0.45161327719688416,0.2589785158634186
pilot_v1_00122,122,data\raw\audio\pilot_v1\pilot_v1_00122.wav,validation,0.3361799120903015,0.4350762665271759,0.7477638125419617,0.28941574692726135,0.38974905014038086,0.360815167427063,0.6670989990234375,0.17687346041202545
pilot_v1_00123,123,data\raw\audio\pilot_v1\pilot_v1_00123.wav,validation,0.8233245611190796,0.8184723854064941,0.384098619222641,0.6074358820915222,0.16722756624221802,0.17274631559848785,0.2605651617050171,0.3190484046936035
pilot_v1_00124,124,data\raw\audio\pilot_v1\pilot_v1_00124.wav,train,0.9156778454780579,0.3622286021709442,0.18194502592086792,0.6574006080627441,0.2363113909959793,0.2748754918575287,0.7493481636047363,0.13456584513187408
pilot_v1_00125,125,data\raw\audio\pilot_v1\pilot_v1_00125.wav,train,0.4321800470352173,0.7543490529060364,0.5487485527992249,0.22846469283103943,0.4082742929458618,0.4368075728416443,0.3307024836540222,0.27673885226249695
pilot_v1_00126,126,data\raw\audio\pilot_v1\pilot_v1_00126.wav,train,0.03550243377685547,0.5485430955886841,0.293239563703537,0.46052879095077515,0.3497633635997772,0.37797313928604126,0.9380834698677063,0.3805706202983856
pilot_v1_00127,127,data\raw\audio\pilot_v1\pilot_v1_00127.wav,train,0.5541407465934753,0.7042001485824585,0.6264615654945374,0.14262309670448303,0.12138558179140091,0.21041204035282135,0.5319147109985352,0.21652328968048096
pilot_v1_00128,128,data\raw\audio\pilot_v1\pilot_v1_00128.wav,test,0.5478531718254089,0.3962453603744507,0.195632666349411,0.39031240344047546,0.3172871172428131,0.4869735836982727,0.6744675040245056,0.2723252773284912
pilot_v1_00129,129,data\raw\audio\pilot_v1\pilot_v1_00129.wav,train,0.03336514160037041,0.7882346510887146,0.5351035594940186,0.11907593905925751,0.13968947529792786,0.3207797408103943,0.25563812255859375,0.4144902229309082
pilot_v1_00130,130,data\raw\audio\pilot_v1\pilot_v1_00130.wav,train,0.43456125259399414,0.4452015161514282,0.27955296635627747,0.7278335094451904,0.20617778599262238,0.1658095270395279,0.8631007075309753,0.3330453932285309
pilot_v1_00131,131,data\raw\audio\pilot_v1\pilot_v1_00131.wav,train,0.9217212796211243,0.600998044013977,0.6401053667068481,0.25177109241485596,0.42736053466796875,0.32637450098991394,0.45674484968185425,0.1690061241388321
pilot_v1_00132,132,data\raw\audio\pilot_v1\pilot_v1_00132.wav,test,0.8255820274353027,0.5099799633026123,0.43755924701690674,0.3596429228782654,0.3714420795440674,0.42747560143470764,0.9453542828559875,0.2900749444961548
pilot_v1_00133,133,data\raw\audio\pilot_v1\pilot_v1_00133.wav,test,0.3420993685722351,0.674231231212616,0.08014291524887085,0.630948007106781,0.19970688223838806,0.23803949356079102,0.5268899202346802,0.1260376125574112
pilot_v1_00134,134,data\raw\audio\pilot_v1\pilot_v1_00134.wav,train,0.1880820244550705,0.33200743794441223,0.7372327446937561,0.022236216813325882,0.05838270112872124,0.22534765303134918,0.7418729066848755,0.23053094744682312
pilot_v1_00135,135,data\raw\audio\pilot_v1\pilot_v1_00135.wav,test,0.7067357301712036,0.7155346274375916,0.39467230439186096,0.4981384873390198,0.2862030267715454,0.4091547131538391,0.3359316289424896,0.37269261479377747
pilot_v1_00136,136,data\raw\audio\pilot_v1\pilot_v1_00136.wav,train,0.6676644086837769,0.49941134452819824,0.7744017839431763,0.6025440692901611,0.1044689491391182,0.35180413722991943,0.9556385278701782,0.305849552154541
pilot_v1_00137,137,data\raw\audio\pilot_v1\pilot_v1_00137.wav,train,0.18027547001838684,0.6166037917137146,0.3076101243495941,0.28184640407562256,0.3260428011417389,0.18424344062805176,0.5744670033454895,0.11998266726732254
pilot_v1_00138,138,data\raw\audio\pilot_v1\pilot_v1_00138.wav,train,0.2874068319797516,0.4107174575328827,0.4503936469554901,0.5185324549674988,0.41596850752830505,0.30100175738334656,0.7567473649978638,0.19151397049427032
pilot_v1_00139,139,data\raw\audio\pilot_v1\pilot_v1_00139.wav,train,0.8021543025970459,0.8414465188980103,0.017207875847816467,0.0860714316368103,0.2379799634218216,0.46293357014656067,0.3630981743335724,0.3992551863193512
pilot_v1_00140,140,data\raw\audio\pilot_v1\pilot_v1_00140.wav,train,0.9607735276222229,0.33787816762924194,0.21660304069519043,0.14743483066558838,0.15696682035923004,0.3893764615058899,0.6268908381462097,0.23619498312473297
pilot_v1_00141,141,data\raw\audio\pilot_v1\pilot_v1_00141.wav,train,0.44237926602363586,0.777331531047821,0.6529485583305359,0.4681553840637207,0.3843970000743866,0.20130786299705505,0.24535343050956726,0.44393426179885864
pilot_v1_00142,142,data\raw\audio\pilot_v1\pilot_v1_00142.wav,train,0.08804622292518616,0.5727927088737488,0.10857999324798584,0.2315150946378708,0.26963523030281067,0.26346954703330994,0.8359338641166687,0.3514024019241333
pilot_v1_00143,143,data\raw\audio\pilot_v1\pilot_v1_00143.wav,train,0.5712999701499939,0.6812514066696167,0.5722569823265076,0.6638616919517517,0.0982903465628624,0.4459090828895569,0.44187071919441223,0.16553880274295807
pilot_v1_00144,144,data\raw\audio\pilot_v1\pilot_v1_00144.wav,validation,0.6181882619857788,0.5547041296958923,0.34180620312690735,0.03895239531993866,0.442398339509964,0.21486854553222656,0.28089338541030884,0.35251733660697937
pilot_v1_00145,145,data\raw\audio\pilot_v1\pilot_v1_00145.wav,train,0.10368461906909943,0.697476863861084,0.7773601412773132,0.4711840748786926,0.21457751095294952,0.3767995834350586,0.6999446153640747,0.14477038383483887
pilot_v1_00146,146,data\raw\audio\pilot_v1\pilot_v1_00146.wav,train,0.48924094438552856,0.3554905951023102,0.032983582466840744,0.32847556471824646,0.1309017837047577,0.4379359185695648,0.4813430607318878,0.24875177443027496
pilot_v1_00147,147,data\raw\audio\pilot_v1\pilot_v1_00147.wav,train,0.9763851165771484,0.7605080008506775,0.4974559247493744,0.648944616317749,0.30263733863830566,0.2703757584095001,0.88786780834198,0.43462440371513367
pilot_v1_00148,148,data\raw\audio\pilot_v1\pilot_v1_00148.wav,train,0.7552620768547058,0.4288879632949829,0.6999772787094116,0.7110400795936584,0.29616573452949524,0.17733624577522278,0.5022189021110535,0.20629526674747467
pilot_v1_00149,149,data\raw\audio\pilot_v1\pilot_v1_00149.wav,train,0.27176475524902344,0.8251726627349854,0.23241841793060303,0.27883127331733704,0.07498245686292648,0.35977521538734436,0.9208554029464722,0.3921644985675812
pilot_v1_00150,150,data\raw\audio\pilot_v1\pilot_v1_00150.wav,train,0.13341771066188812,0.48184728622436523,0.5752061605453491,0.4215856194496155,0.18349424004554749,0.4755081236362457,0.31035861372947693,0.3102090656757355
pilot_v1_00151,151,data\raw\audio\pilot_v1\pilot_v1_00151.wav,test,0.6520565152168274,0.633345365524292,0.14279133081436157,0.10100208222866058,0.361092209815979,0.2874402701854706,0.716518223285675,0.10246416181325912
pilot_v1_00152,152,data\raw\audio\pilot_v1\pilot_v1_00152.wav,test,0.7223740220069885,0.314103364944458,0.5131350755691528,0.20465078949928284,0.22958320379257202,0.25194332003593445,0.5999420285224915,0.20959697663784027
pilot_v1_00153,153,data\raw\audio\pilot_v1\pilot_v1_00153.wav,train,0.23497042059898376,0.7320791482925415,0.1549508422613144,0.68048495054245,0.4009278118610382,0.4125075340270996,0.98089599609375,0.3736312985420227
pilot_v1_00154,154,data\raw\audio\pilot_v1\pilot_v1_00154.wav,test,0.3577110469341278,0.5272733569145203,0.6120455861091614,0.16570743918418884,0.3406895101070404,0.40084108710289,0.387867271900177,0.28093060851097107
pilot_v1_00155,155,data\raw\audio\pilot_v1\pilot_v1_00155.wav,test,0.8724436163902283,0.6572232246398926,0.2702553868293762,0.43671494722366333,0.11325975507497787,0.23464782536029816,0.7813435196876526,0.13877063989639282
pilot_v1_00156,156,data\raw\audio\pilot_v1\pilot_v1_00156.wav,train,0.9060790538787842,0.4630194306373596,0.07083617150783539,0.5453194975852966,0.08168735355138779,0.31148138642311096,0.2208532840013504,0.32577845454216003
pilot_v1_00157,157,data\raw\audio\pilot_v1\pilot_v1_00157.wav,train,0.387669175863266,0.584506094455719,0.40951475501060486,0.06955399364233017,0.25967568159103394,0.49528786540031433,0.6022210717201233,0.1836218684911728
pilot_v1_00158,158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,train,0.01775738224387169,0.37889939546585083,0.3539569079875946,0.5843772888183594,0.39474985003471375,0.3413430452346802,0.4165174067020416,0.25498300790786743
pilot_v1_00159,159,data\raw\audio\pilot_v1\pilot_v1_00159.wav,train,0.5009952783584595,0.805328905582428,0.715303897857666,0.3132096230983734,0.17317643761634827,0.15190766751766205,0.8103594183921814,0.4190152585506439
pilot_v1_00160,160,data\raw\audio\pilot_v1\pilot_v1_00160.wav,train,0.521151602268219,0.4497706890106201,0.46649274230003357,0.11644377559423447,0.27975836396217346,0.22816383838653564,0.4964476525783539,0.37938588857650757
pilot_v1_00161,161,data\raw\audio\pilot_v1\pilot_v1_00161.wav,train,0.006358391605317593,0.5969741344451904,0.00281377206556499,0.4046632647514343,0.052328284829854965,0.39572396874427795,0.8774079084396362,0.2152928113937378
pilot_v1_00162,162,data\raw\audio\pilot_v1\pilot_v1_00162.wav,train,0.3987618684768677,0.39224591851234436,0.7583231329917908,0.2663508355617523,0.1936517059803009,0.41901150345802307,0.2913289964199066,0.1330161988735199
pilot_v1_00163,163,data\raw\audio\pilot_v1\pilot_v1_00163.wav,train,0.8862270712852478,0.792829692363739,0.3219757676124573,0.7249725461006165,0.36499667167663574,0.25708043575286865,0.6847665905952454,0.2752349376678467
pilot_v1_00164,164,data\raw\audio\pilot_v1\pilot_v1_00164.wav,train,0.8533247709274292,0.3188527226448059,0.12453564256429672,0.6336259841918945,0.43380653858184814,0.15772835910320282,0.3235832750797272,0.17838004231452942
pilot_v1_00165,165,data\raw\audio\pilot_v1\pilot_v1_00165.wav,train,0.3700252175331116,0.7281608581542969,0.5577194690704346,0.34524619579315186,0.212232768535614,0.34579622745513916,0.7049109935760498,0.320595383644104
pilot_v1_00166,166,data\raw\audio\pilot_v1\pilot_v1_00166.wav,test,0.22284024953842163,0.5226317048072815,0.2006739228963852,0.4836044907569885,0.1457436978816986,0.4894871413707733,0.513850748538971,0.42425692081451416
pilot_v1_00167,167,data\raw\audio\pilot_v1\pilot_v1_00167.wav,test,0.7413108348846436,0.6611014008522034,0.6674637794494629,0.025051448494195938,0.3237323462963104,0.30704817175865173,0.9077038168907166,0.2601659297943115
pilot_v1_00168,168,data\raw\audio\pilot_v1\pilot_v1_00168.wav,train,0.639742374420166,0.41530436277389526,0.28774186968803406,0.3257230818271637,0.09184568375349045,0.27685973048210144,0.377410352230072,0.15025795996189117
pilot_v1_00169,169,data\raw\audio\pilot_v1\pilot_v1_00169.wav,train,0.1525365561246872,0.8374389410018921,0.6303011178970337,0.5703861713409424,0.2635807991027832,0.4430529773235321,0.7964452505111694,0.35813841223716736
pilot_v1_00170,170,data\raw\audio\pilot_v1\pilot_v1_00170.wav,train,0.252827912569046,0.49539607763290405,0.1874641478061676,0.05414242669939995,0.37834182381629944,0.37029561400413513,0.5847672820091248,0.4291369915008545
pilot_v1_00171,171,data\raw\audio\pilot_v1\pilot_v1_00171.wav,train,0.7673922777175903,0.6211815476417542,0.5448793768882751,0.56218022108078,0.1505213975906372,0.20973141491413116,0.9913282990455627,0.2431308627128601
pilot_v1_00172,172,data\raw\audio\pilot_v1\pilot_v1_00172.wav,train,0.9877840876579285,0.5596542358398438,0.7454735040664673,0.42432451248168945,0.2444259524345398,0.2816195785999298,0.40491294860839844,0.38684791326522827
pilot_v1_00173,173,data\raw\audio\pilot_v1\pilot_v1_00173.wav,train,0.46908465027809143,0.6938945055007935,0.3849199414253235,0.17954696714878082,0.4220235347747803,0.47105494141578674,0.8235812783241272,0.2008451670408249
pilot_v1_00174,174,data\raw\audio\pilot_v1\pilot_v1_00174.wav,test,0.1235366091132164,0.3505125045776367,0.42934495210647583,0.6958364844322205,0.33209702372550964,0.3655759394168854,0.2077048271894455,0.1077805683016777
pilot_v1_00175,175,data\raw\audio\pilot_v1\pilot_v1_00175.wav,test,0.6070955395698547,0.7641849517822266,0.08987297862768173,0.18782159686088562,0.11091417074203491,0.1817694455385208,0.6138496994972229,0.3156589865684509
pilot_v1_00176,176,data\raw\audio\pilot_v1\pilot_v1_00176.wav,train,0.5914876461029053,0.3686787188053131,0.6210684180259705,0.5150607228279114,0.35503706336021423,0.4564281702041626,0.8528605103492737,0.11486911028623581
pilot_v1_00177,177,data\raw\audio\pilot_v1\pilot_v1_00177.wav,train,0.0766788199543953,0.747915506362915,0.2597225308418274,0.006794504821300507,0.17704884707927704,0.29586324095726013,0.47172752022743225,0.30088019371032715
pilot_v1_00178,178,data\raw\audio\pilot_v1\pilot_v1_00178.wav,train,0.4534425139427185,0.5420858263969421,0.504140317440033,0.6170156002044678,0.06853782385587692,0.19072602689266205,0.6595582365989685,0.40436890721321106
pilot_v1_00179,179,data\raw\audio\pilot_v1\pilot_v1_00179.wav,train,0.9408918619155884,0.7106403708457947,0.1654628962278366,0.3721233606338501,0.29011133313179016,0.35691988468170166,0.265902578830719,0.19648350775241852
pilot_v1_00180,180,data\raw\audio\pilot_v1\pilot_v1_00180.wav,train,0.7830038666725159,0.4773116111755371,0.3629278540611267,0.23500041663646698,0.30869153141975403,0.4517084062099457,0.7304363250732422,0.4499022364616394
pilot_v1_00181,181,data\raw\audio\pilot_v1\pilot_v1_00181.wav,train,0.2996896505355835,0.6374030113220215,0.7047191858291626,0.7431522011756897,0.13734698295593262,0.26790136098861694,0.34888800978660583,0.24201877415180206
pilot_v1_00182,182,data\raw\audio\pilot_v1\pilot_v1_00182.wav,train,0.16817498207092285,0.4329208433628082,0.06188718602061272,0.13297688961029053,0.22102347016334534,0.19548578560352325,0.9323248863220215,0.15957066416740417
pilot_v1_00183,183,data\raw\audio\pilot_v1\pilot_v1_00183.wav,train,0.6866306662559509,0.820611298084259,0.4200725853443146,0.37789201736450195,0.44845330715179443,0.3849219083786011,0.538301944732666,0.34557846188545227
pilot_v1_00184,184,data\raw\audio\pilot_v1\pilot_v1_00184.wav,validation,0.6944529414176941,0.5404455661773682,0.04972122237086296,0.6778528690338135,0.1671212911605835,0.33287984132766724,0.7717269062995911,0.40964367985725403
pilot_v1_00185,185,data\raw\audio\pilot_v1\pilot_v1_00185.wav,train,0.20723246037960052,0.6446135640144348,0.4821379482746124,0.2190016806125641,0.3883044719696045,0.17094802856445312,0.3528611361980438,0.26743069291114807
pilot_v1_00186,186,data\raw\audio\pilot_v1\pilot_v1_00186.wav,train,0.32313308119773865,0.30150270462036133,0.32509657740592957,0.4512947201728821,0.2532310485839844,0.3142971396446228,0.9659002423286438,0.1738528162240982
pilot_v1_00187,187,data\raw\audio\pilot_v1\pilot_v1_00187.wav,train,0.8376825451850891,0.745259165763855,0.7926573753356934,0.1628464013338089,0.0756329670548439,0.4818578362464905,0.5595605969429016,0.33794015645980835
pilot_v1_00188,188,data\raw\audio\pilot_v1\pilot_v1_00188.wav,train,0.9330886602401733,0.37434619665145874,0.5920872688293457,0.07223191112279892,0.11931396275758743,0.40335536003112793,0.8488869071006775,0.1320803463459015
pilot_v1_00189,189,data\raw\audio\pilot_v1\pilot_v1_00189.wav,validation,0.41437357664108276,0.8093698620796204,0.1276167631149292,0.5309228897094727,0.34713470935821533,0.2209158092737198,0.4304374158382416,0.29616573452949524
pilot_v1_00190,190,data\raw\audio\pilot_v1\pilot_v1_00190.wav,train,0.053246818482875824,0.4670683741569519,0.6831181049346924,0.2986755967140198,0.4073737859725952,0.243861585855484,0.6382998824119568,0.36664968729019165
pilot_v1_00191,191,data\raw\audio\pilot_v1\pilot_v1_00191.wav,train,0.5367898941040039,0.5799617767333984,0.2475661188364029,0.5871925950050354,0.23563817143440247,0.4319301247596741,0.2323269248008728,0.22443999350070953
pilot_v1_00192,192,data\raw\audio\pilot_v1\pilot_v1_00192.wav,train,0.5450374484062195,0.5186787247657776,0.662318229675293,0.21422246098518372,0.05491313338279724,0.3865673243999481,0.30302223563194275,0.19436860084533691
pilot_v1_00193,193,data\raw\audio\pilot_v1\pilot_v1_00193.wav,train,0.05977001413702965,0.6658096313476562,0.21973341703414917,0.669434130191803,0.27706366777420044,0.2041383534669876,0.7216573357582092,0.4022112786769867
pilot_v1_00194,194,data\raw\audio\pilot_v1\pilot_v1_00194.wav,train,0.4100475609302521,0.3227046728134155,0.5628889203071594,0.15319201350212097,0.36836278438568115,0.26057493686676025,0.5096040368080139,0.298893541097641
pilot_v1_00195,195,data\raw\audio\pilot_v1\pilot_v1_00195.wav,train,0.9226439595222473,0.7234864830970764,0.10544811189174652,0.4506808817386627,0.19017577171325684,0.4486541450023651,0.9157652258872986,0.1129252016544342
pilot_v1_00196,196,data\raw\audio\pilot_v1\pilot_v1_00196.wav,validation,0.8305492401123047,0.38748782873153687,0.30449196696281433,0.5358480215072632,0.2086774706840515,0.3489522635936737,0.4800854027271271,0.3406864404678345
pilot_v1_00197,197,data\raw\audio\pilot_v1\pilot_v1_00197.wav,test,0.3137871325016022,0.7967317700386047,0.765019953250885,0.0804760679602623,0.4374716877937317,0.18703122437000275,0.8991352319717407,0.15472139418125153
pilot_v1_00198,198,data\raw\audio\pilot_v1\pilot_v1_00198.wav,train,0.21828725934028625,0.4544287919998169,0.02032756432890892,0.5967640280723572,0.32095828652381897,0.29823532700538635,0.282102108001709,0.23734048008918762
pilot_v1_00199,199,data\raw\audio\pilot_v1\pilot_v1_00199.wav,train,0.6998773813247681,0.593104898929596,0.459773987531662,0.2993437945842743,0.14862759411334991,0.4658067524433136,0.6886284947395325,0.4451811909675598
pilot_v1_00200,200,data\raw\audio\pilot_v1\pilot_v1_00200.wav,train,0.6764453649520874,0.3469123840332031,0.08327475190162659,0.004555724561214447,0.2670445442199707,0.42468783259391785,0.42165669798851013,0.3373633325099945
pilot_v1_00201,201,data\raw\audio\pilot_v1\pilot_v1_00201.wav,train,0.16358952224254608,0.769111156463623,0.44692739844322205,0.5041016340255737,0.08846739679574966,0.24089136719703674,0.8030228614807129,0.1732332557439804
